Total Time,Average Time,Tokens per Second,Accuracy,Overall Precision,Overall Recall,Overall F1 Score,Precision_Performance,Recall_Performance,F1 Score_Performance,Precision_Non_performance,Recall_Non_performance,F1 Score_Non_performance,GPU Memory Usage (MB),GPU Memory Before each input Usage (MB),GPU Memory After each input Usage (MB),Token_per_input,FPR_Yes,FPR_No
139.20722103118896,0.14184048175811767,1663.4410074756036,0.7441077441077442,0.8131313131313131,0.7441077441077442,0.7283306033306034,0.961038961038961,0.5034013605442177,0.6607142857142857,0.6681818181818182,0.98,0.7945945945945946,"0    1.653333
Name: Memory Usage (MiB), dtype: float64","0    16531.426667
Name: Memory Usage (MiB), dtype: float64","0    16533.08
Name: Memory Usage (MiB), dtype: float64",35.38357209565904,0.02,0.4965986394557823
138.68154335021973,0.13992438316345215,1669.7463440771055,0.7407407407407407,0.8172238905572239,0.7407407407407407,0.7238125679618191,0.9733333333333334,0.49324324324324326,0.6547085201793722,0.6621621621621622,0.9865771812080537,0.7924528301886793,"0    0.0
Name: Memory Usage (MiB), dtype: float64","0    16540.0
Name: Memory Usage (MiB), dtype: float64","0    16540.0
Name: Memory Usage (MiB), dtype: float64",35.865478805699254,0.013422818791946308,0.5067567567567568
138.60212898254395,0.13942300160725912,1670.703052686614,0.7441077441077442,0.8136061469394803,0.7441077441077442,0.7288159911284191,0.9615384615384616,0.5067567567567568,0.6637168141592922,0.6666666666666666,0.9798657718120806,0.7934782608695652,"0    0.0
Name: Memory Usage (MiB), dtype: float64","0    16540.0
Name: Memory Usage (MiB), dtype: float64","0    16540.0
Name: Memory Usage (MiB), dtype: float64",35.99544290206242,0.020134228187919462,0.49324324324324326
138.59447193145752,0.1401341207822164,1670.7953554923927,0.7441077441077442,0.8189018870133421,0.7441077441077442,0.7278798278798279,0.9736842105263158,0.5,0.6607142857142857,0.665158371040724,0.9865771812080537,0.7945945945945945,"0    0.0
Name: Memory Usage (MiB), dtype: float64","0    16540.0
Name: Memory Usage (MiB), dtype: float64","0    16540.0
Name: Memory Usage (MiB), dtype: float64",35.808053319061074,0.013422818791946308,0.5
139.0316300392151,0.14018905321757,1665.5418621984481,0.7591973244147158,0.8266081941125153,0.7591973244147158,0.7458484804420532,0.9753086419753086,0.5302013422818792,0.6869565217391305,0.6788990825688074,0.9866666666666667,0.8043478260869565,"0    0.0
Name: Memory Usage (MiB), dtype: float64","0    16507.193333
Name: Memory Usage (MiB), dtype: float64","0    16507.193333
Name: Memory Usage (MiB), dtype: float64",35.795309034357246,0.013333333333333334,0.4697986577181208
